Sample name	summarized	lineages	abundances	resid	coverage	plate	plate_date	collection_site_id	collection_date	sample_title
051123_3	[('Omicron', 0.9852415935764576)]	XBB.1.5.13 XBB.1.43.1 XBB.1.5.24 XBB.1.9 XBB.1.9.2 XBB.1.5.34 XBB.1.5.47 EG.1 EG.4 XBB.1.10 XBB.1.15 XBB.1.5.79 XBB.1.5.62 XBB.1.5.29 XBB.1.5.63 EK.2 FY.1.2 EU.1 XBB.1.9.7	0.30137436 0.25266481 0.25263129 0.07460271 0.06303655 0.00980392 0.00623908 0.00432900 0.00282819 0.00261663 0.00225946 0.00216450 0.00208504 0.00198334 0.00162866 0.00140779 0.00138793 0.00115141 0.00104692	8.160385770161437	43.55081429956861	08-25-23-A4-2	2023-08-25	051123_3	2023-05-12	charlotte 2
051123_22	[('Error', 1.00)]	Error	1.00	-1.0	-1.0	08-25-23-A4-2	2023-08-25	051123_22	2023-05-12	tuckaseigee
052123_18	[('Omicron', 0.9908338049613259)]	XBB.2.5 XBB.1.5.47 FE.1.1 FE.1.1.1 FY.4.1 FY.1.1 FY.4 FY.1 XBB.1.22 XBB.1.22.1 XBB.1.41 XBB.1.5.22 XBB.1.22.2 BA.2.50 FP.3 BA.2.3.21 BA.4.1.10 XBB.3.5 XBB.2.10 XBB.1.10 EG.1 EG.1.4 BA.2.2	0.16363056 0.10000000 0.07142850 0.07142850 0.06467380 0.06467380 0.06467380 0.06467380 0.06467380 0.06467380 0.05896474 0.05896474 0.03696356 0.01851850 0.00495805 0.00462107 0.00274402 0.00241322 0.00190295 0.00178042 0.00151822 0.00151822 0.00143575	2.1607049570302164	12.53385947898204	08-25-23-A4-2	2023-08-25	052123_18	2023-05-22	charlotte 3
052123_22	[('Error', 1.00)]	Error	1.00	-1.0	-1.0	08-25-23-A4-2	2023-08-25	052123_22	2023-05-22	tuckaseigee
4575	[('Omicron', 0.9796261260885379), ('Other', 0.003352728420417379)]	XBB.1.5.63 XBB.1.5.11 XBB.1.5.2 XBB.1.5.12 XBB.1.5.86 XBB.1.5.36 XBB.1.5.3 XBB.1.5.52 XBB.1.5.59 XBB.1.5.16 XBB.1.5.31 FG.3 FG.2 XBB.1.5 XBB.1.5.30 XBB.1.5.73 XBB.1.5.44 XBL XBL.2 FP.3 XBB.1.5.37 XBB.1.15 XBB.1.5.47	0.14266030 0.05883754 0.05883754 0.05883754 0.05883754 0.05883754 0.05883754 0.05883754 0.05883754 0.05883754 0.05883754 0.05883754 0.05883754 0.05883754 0.05883754 0.00568903 0.00175162 0.00167636 0.00167636 0.00164850 0.00146771 0.00139222 0.00129121	3.6828993164845407	34.070160184596865	08-25-23-A4-1	2023-08-25	4575	2023-04-19	laurinburg
052123_3	[('Omicron', 0.9950146708889746)]	XBB.1.5.24 XBB.1.18 XBB.1.38 XBB.1.37 XBB.1.5.77 XBB.1.5.60 XBB.1.5.32 XBB.1.5.49 XBB.1.5.84 XBB.1.5.25 XBB.1.5.47 GR.1 XBB.1.10 XBB.1.36 XBB.1.39 XBB.2.9 XBB.1.44	0.85166305 0.02529242 0.02529242 0.02529242 0.00747067 0.00747067 0.00747067 0.00747067 0.00747067 0.00747067 0.00699301 0.00625000 0.00456621 0.00133645 0.00133049 0.00112486 0.00104932	2.8404278033604364	24.422298766010098	08-25-23-A4-2	2023-08-25	052123_3	2023-05-22	charlotte 2
052923_21	[('Omicron', 0.997990494374768)]	XBB.2.9 XBB.2.4 XBB.1.16.3 XAC FL.13 FL.16 FL.6 FL.2 FL.10 FL.12 XBB.1.9.1 XBB.1.5.12 XBB.1.5.59 XBB.1.5.52 XBB.1.5.11 XBB.1.5.36 XBB.1.5.86 XBB.1.5.18 XBB.1.5.30 XBB.1.5.2 XBB.1.5.3 XBB.1.5.31 XBB.1.5.16 XBB.1.5 XBB.1.5.14 XBB.1.5.63 FG.2 GC.2 XBB.1.5.69 XBB.1.5.21 XBB.1.5.32 XBB.1.5.56 XBB.1.5.39 XBB.1.5.84 XBB.1.5.83 XBB.1.5.48 XBB.1.5.49 XBB.1.5.37 XBB.1.5.77 XBB.1.22 FY.1 XBB.1.22.1 FY.3 XBB.1.22.2 BA.2.76.1 XBB.1.10 XZ XAP BF.39.1	0.09602815 0.09602815 0.07692310 0.04839903 0.02851816 0.02851816 0.02851816 0.02851816 0.02851816 0.02851816 0.02851816 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.01534100 0.00882980 0.00882980 0.00882980 0.00882980 0.00775769 0.00216561 0.00215089 0.00135300 0.00135300 0.00133749	4.3739155813568855	8.888740260174565	08-25-23-A4-3	2023-08-25	052923_21	2023-05-30	greensboro - north buffalo
052923_20	[('Omicron', 0.9879485042502878)]	XBB.1.22 FL.5 XBB.1.22.2 XBB.1.16.9 XBB.1.16.7 XBB.1.16.5 XBB.1.17.1 GA.1 GA.2 XBB.1.5.18 XBB.1.5.3 XBB.1.5.30 XBB.1.5.12 XBB.1.5.86 XBB.1.5.36 XBB.1.5.52 XBB.1.5.59 XBB.1.5.16 XBB.1.5.2 XBB.1.5.69 XBB.1.5 XBB.1.5.14 XBB.1.5.32 XBB.1.5.56 XBB.1.5.61 XBB.1.5.39 XBB.1.5.25 XBB.1.5.49 XBB.1.5.76 FG.3 XBB.1.5.77 XBB.1.5.55 FP.3 XBB.1.10 XBB.1.5.44 FY.2 BA.2.79 XBB.1.5.79	0.11931127 0.11087383 0.05882350 0.05555567 0.05555567 0.05555567 0.04761900 0.04761900 0.04761900 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.01610301 0.00883351 0.00298588 0.00239216 0.00206444 0.00165700 0.00111363	4.285133615778049	11.640972477677826	08-25-23-A4-3	2023-08-25	052923_20	2023-05-30	fayetteville - rockfish
052923_15	[('Omicron', 0.9961811229516717)]	XBB.1.22.2 EG.5 XBB.1.9 XBB.1.5.26 XBB.2.5 XBB.1.5.54 XBB.1.5.47 XAE XBB.2.3.10 XAC XBB.1.16.4 EG.6.1 XBB.1.10	0.40622167 0.29709400 0.25881568 0.00819672 0.00641026 0.00340136 0.00312500 0.00293500 0.00272665 0.00221635 0.00195312 0.00191449 0.00117082	5.7158965892551965	26.79664247734341	08-25-23-A4-3	2023-08-25	052923_15	2023-05-30	msd of buncombe county
052923_14	[('Error', 1.00)]	Error	1.00	-1.0	-1.0	08-25-23-A4-3	2023-08-25	052923_14	2023-05-30	winston salem - salem
052823_22	[('Omicron', 0.9894730059026103), ('Other', 0.001016069999408471)]	XBB.1.5.11 XBB.1.5.30 XBB.1.5.12 XBB.1.5.36 XBB.1.5.40 XBB.1.5.2 XBB.1.5.52 XBB.1.5.59 XBB.1.5.63 XBB.1.5.18 XBB.1.5.69 EM.1 XBB.1.5.3 XBB.1.5.21 XBB.1.5.33 XBB.1.5.7 XBB.1.5.14 GC.2 XBB.1.5 XBB.1.5.28 GV.1 XAC XBB.1.5.73 XBB.1.5.64 XBB.1.5.44 XBB.1.5.34 XBB.1.5.57 FL.4 XBB.1.5.8 XCG	0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.04644503 0.02564100 0.01520812 0.00471767 0.00395670 0.00312256 0.00247831 0.00238025 0.00198431 0.00108342 0.00101607	4.327284275744672	17.23572885663646	08-25-23-A4-3	2023-08-25	052823_22	2023-05-29	tuckaseigee
052823_18	[('Omicron', 0.9886879350633048)]	XBB.1.5.86 XBB.1.5.59 XBB.1.5.2 XBB.1.5.30 XBB.1.5.12 XBB.1.5.36 XBB.1.5.11 XBB.1.5.3 XBB.1.5.52 XBB.1.5.16 XBB.1.5.69 XBB.1.5.14 FG.2 XBB.1.5 XBB.1.5.18 FP.3 XBB.1.5.57 XBB.1.5.1 XBB.1.5.62 XBB.1.10 EG.1 FZ.1 XBB.1.5.44 XBB.1.15.1	0.06443903 0.06443903 0.06443903 0.06443903 0.06443903 0.06443903 0.06443903 0.06443903 0.06443903 0.06443903 0.06443903 0.06443903 0.06443903 0.06443903 0.06443903 0.00493845 0.00446224 0.00236407 0.00234129 0.00184049 0.00181989 0.00171024 0.00132626 0.00129955	4.0156000926900814	19.600040129752863	08-25-23-A4-3	2023-08-25	052823_18	2023-05-24	charlotte 3
052523_32	[('Omicron', 0.9919113038918596), ('Other', 0.001126614999620927)]	FL.4 XBB.1.5.52 XBB.1.5.59 XBB.1.5.55 XBB.1.5.3 XBB.1.5.18 XBB.1.5.2 XBB.1.5.30 XBB.1.5.28 XBB.1.5.12 XBB.1.5.86 XBB.1.5.36 XBB.1.5.40 XBB.1.5.11 XBB.1.5.51 XBB.1.5.14 XBB.1.5.69 XBB.1.5.32 XBB.1.5.56 XBB.1.5.61 XBB.1.5.39 XBB.1.5.48 XBB.1.5.49 XBB.1.5.20 XBB.1.5.76 XBB.1.5 XBB.1.5.77 XBB.1.5.37 XBB.1.5.31 GV.1 XBB.1.5.44 B.1.256	0.14150178 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.02998241 0.00787402 0.00302801 0.00112661	2.275732320274214	18.3292646222787	08-25-23-A4-3	2023-08-25	052523_32	2023-05-26	charlotte 4
052523_22	[('Omicron', 0.9795016659498006), ('Other', 0.0023296399992377937)]	XBB.1.5.64 XBB.1.29 XAC XBB.1.10 BA.2.9.4 XCG BA.2.76.1 XBB.1.5.8 BA.2.66	0.58362533 0.36519161 0.02130179 0.00278979 0.00269651 0.00232964 0.00176958 0.00110457 0.00102250	5.066985427766976	12.560612647560443	08-25-23-A4-3	2023-08-25	052523_22	2023-05-26	tuckaseigee
052523_21	[('Omicron', 0.9893450028351047)]	XBB.1.16 XBB.1.9.1 FL.12 FL.2.1 FL.16 FL.10 FL.2 FL.6 XBB.1.16.7 XBB.1.16.9 XBB.1.16.6 XBB.1.22.1 XBB.1.22 FY.3 XBB.1.10 FY.1.2 BQ.1.4	0.42741655 0.05685130 0.05685130 0.05685130 0.05685130 0.05685130 0.05685130 0.05685130 0.03577698 0.03577698 0.03577698 0.01687379 0.01687379 0.01687379 0.00278465 0.00189215 0.00134023	2.5834235225548348	25.161355047988497	08-25-23-A4-3	2023-08-25	052523_21	2023-05-26	greensboro - north buffalo
052523_20	[('Omicron', 0.9951631250853639)]	XBB.1.4.1 XBB.1.5.38 XBB.1.22.2 XBB.1.16.3 XBB.1.16.7 XBB.1.16.2 XBB.2.3.2 XBB.2.3 XBB.2.3.3 XBB.1.5.33 XBB.1.5.65 XBB.1.23 XBB.1.10	0.78030889 0.10000000 0.06250000 0.00832220 0.00832220 0.00832220 0.00542917 0.00542917 0.00542917 0.00377358 0.00273224 0.00256082 0.00203347	4.563475202053044	17.904558071096545	08-25-23-A4-3	2023-08-25	052523_20	2023-05-26	fayetteville - rockfish
052523_18	[('Omicron', 0.9949583437633379)]	XBB.1.22.2 FL.4 XBB.1.16.3 XBB.1.16.1 XBB.1.42 XBB.1.22 XBB.1.9 GD.1 XBB.1.9.3 XBB.1.9.5 FP.3 XBB.1.5.57 XZ EG.4 BA.5.5.3 XBB.1.36 FL.16 XBB.1.5.73	0.56762080 0.07692310 0.07142850 0.07142850 0.06284659 0.04302061 0.02120676 0.02120676 0.02120676 0.02120676 0.00480736 0.00387683 0.00182994 0.00158103 0.00139941 0.00123052 0.00110865 0.00102946	4.04532611023782	21.90750091964017	08-25-23-A4-3	2023-08-25	052523_18	2023-05-26	charlotte 3
052523_15	[('Omicron', 0.9888963214363315), ('Other', 0.003301383241856242)]	XBB.1.5.56 XBB.1.5.48 XBB.1.5.14 XBB.1.5.7 XBB.1.5.55 XBB.1.5.18 XBB.1.5.2 XBB.1.5.30 XBB.1.5.12 XBB.1.5.86 XBB.1.5.36 XBB.1.5.59 XBB.1.5.16 XBB.1.5.69 XBB.1.5.32 XBB.1.5 XBB.1.5.19 XBB.1.5.77 XBB.1.5.37 XBB.1.5.49 FL.2.3 FL.6 FL.13 FL.12 FL.2 FL.10 FL.2.1 XBB.1.9.1 FL.4 XBB.1.5.73 BA.5.11 XBB.1.5.8 XZ EM.1 XCG FL.5 B.1.1.227 BA.5.2.39 EK.1 XBB.1.22.2	0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.03850602 0.02843600 0.02257664 0.02257664 0.02257664 0.02257664 0.02257664 0.02257664 0.02257663 0.00997087 0.00667735 0.00308642 0.00299401 0.00230300 0.00205550 0.00176999 0.00154400 0.00153139 0.00151876 0.00109890 0.00105456	3.529316829451333	26.612714443366887	08-25-23-A4-3	2023-08-25	052523_15	2023-05-26	msd of buncombe county
052323_16	[('Error', 1.00)]	Error	1.00	-1.0	-1.0	08-25-23-A4-3	2023-08-25	052323_16	2023-05-24	laurinburg
4602	[('Omicron', 0.9812731834506673)]	XBB.1.5.27 XBB.1.10 XBB.1.5.76 XBB.1.5.25 XBB.1.5.61 XBB.1.5.77 XBB.1.5.39 XBB.1.5.37 XBB.1.5.56 XBB.1.5.49 XBB.1.5.32 XBB.1.5.19 XAC FP.3 XBB.1.5.51 XBB.1.45.1 XBB.1.5.47 FZ.2 XBB.1.5.57 XBB.1.5.42 GR.1 XBB.1.15 XBB.1.5.8	0.12632337 0.10921700 0.07017572 0.07017572 0.07017572 0.07017572 0.07017572 0.07017572 0.07017572 0.07017572 0.07017572 0.07017572 0.01817955 0.00611400 0.00470003 0.00277158 0.00228126 0.00228126 0.00220337 0.00144141 0.00144141 0.00141428 0.00114748	4.926642341821265	22.101461391833595	08-25-23-A4-2	2023-08-25	4602	2023-04-25	winston salem - salem
4601	[('Omicron', 0.9746176008321824), ('Other', 0.008485697823263921)]	XBB.1.5.24 FP.4 XBB.1.11.1 XBB.1.41 XBB.1.43.1 XBB.1.5.22 XBN BA.2.3.21 XBB.1.5.57 XBB.1.10 XBB.1.45.1 B.1.505 XBB.9	0.18550964 0.18550964 0.18550964 0.18550964 0.18550964 0.03333330 0.00660234 0.00482251 0.00285257 0.00240328 0.00216450 0.00188336 0.00149324	4.344472492765648	19.93445473698291	08-25-23-A4-2	2023-08-25	4601	2023-04-21	winston salem - salem
4594	[('Error', 1.00)]	Error	1.00	-1.0	-1.0	08-25-23-A4-2	2023-08-25	4594	2023-04-24	tuckaseigee
052823_13	[('Omicron', 0.9831951405872362), ('Other', 0.0027069170026482337)]	XBB.1.5.13 XBB.1.22 XBB.1.25 XBB.1.38 XBB.1.45 XBB.1.18 XBB.1.28 XBB.1.5.62 GF.1 XBB.1.5.34 XBB.1.10 XBB.1.5.51 XBB.1.22.2 XBB.1.13 FY.3.1 XBB.1.15.1 XBB.1.5.1 XCE FY.1.2 XCG XBB.1.5.71 FG.1 XBB.1.5.79 EK.2.1	0.81326194 0.06331455 0.01653630 0.01560466 0.01560466 0.01560466 0.01048909 0.00375614 0.00346630 0.00309598 0.00285252 0.00284495 0.00273637 0.00263852 0.00241546 0.00162075 0.00155521 0.00141343 0.00131984 0.00129349 0.00117925 0.00115119 0.00114077 0.00100604	9.099071622859844	41.71153395980336	08-25-23-A4-2	2023-08-25	052823_13	2023-05-29	marion
052523_3	[('Omicron', 0.9800733094511631), ('Other', 0.003042494285770109)]	XBB.1.43.1 XBB.1.5.24 GF.1 XBB.2.5 XBB.3.5 XBB.1.38 XBB.1.43 XBB.1.18 XBB.1.5.57 XBB.1.5.41 XCG EG.4 XBB.1.5.79 FL.5 XBB.1.5.73 XBB.1.5.42 XBB.1.5.8 XBB.1.5.47 XBB.1.34.2 FD.2 XAC	0.29676169 0.29676169 0.29676169 0.01673198 0.01333330 0.01168039 0.01168039 0.01168039 0.00344432 0.00342481 0.00304249 0.00285063 0.00253293 0.00247001 0.00193611 0.00176608 0.00161812 0.00133059 0.00113895 0.00113225 0.00103700	2.7026048783211576	27.94702872621476	08-25-23-A4-2	2023-08-25	052523_3	2023-05-26	charlotte 2
052523_2	[('Error', 1.00)]	Error	1.00	-1.0	-1.0	08-25-23-A4-2	2023-08-25	052523_2	2023-05-26	charlotte 1
052523_14	[('Omicron', 0.9936109659779323), ('Other', 0.0010208460378625956)]	GD.1 XBB.1.9.3 XBB.1.9 BA.5 FY.1.1 FY.2 FY.3 FY.1 XBB.1.22.1 XBB.1.22 XBB.1.22.2 XBB.1.23 FL.5 XBB.1.15 XBB.1.10 EG.4 B.1.504	0.18730088 0.18730088 0.18730088 0.05690400 0.04672463 0.04672463 0.04672463 0.04672463 0.04672463 0.04672463 0.03278602 0.02702700 0.01666670 0.01063830 0.00564175 0.00169678 0.00102085	2.1252716575569006	13.998595458649634	08-25-23-A4-2	2023-08-25	052523_14	2023-05-26	winston salem - salem
052323_13	[('Error', 1.00)]	Error	1.00	-1.0	-1.0	08-25-23-A4-2	2023-08-25	052323_13	2023-05-24	marion
052223_21	[('Omicron', 0.984321731806395)]	XBB.1.5.81 XBB.1.22 XBB.1.5.49 XBB.1.5.32 XBB.1.5.39 XBB.1.5.48 BA.3 XBB.1.5.22 XBB.1.5.47 XBB.1.10 XBB.1.5.13 XBB.1.44 XAH	0.19797340 0.15170599 0.14831179 0.14831179 0.14831179 0.14831179 0.01524703 0.00986490 0.00570603 0.00362044 0.00347222 0.00206965 0.00141491	4.240153014590815	20.262181052068357	08-25-23-A4-2	2023-08-25	052223_21	2023-05-23	greensboro - north buffalo
052223_20	[('Omicron', 0.9911264969784986), ('Other', 0.0021594199993167397)]	XBB.1.5.28 XBB.1.5.12 XBB.1.5 EM.1 XBB.1.5.69 XBB.1.5.51 XBB.1.5.16 XBB.1.5.11 XBB.1.5.36 XBB.1.5.86 FG.2 XBB.1.5.30 XBB.1.5.2 XBB.1.5.18 XBB.1.5.7 XBB.1.5.54 XBB.1.5.44 XBB.1.10 XAP B.1.498 B.1.585	0.33196953 0.04633985 0.04633985 0.04633985 0.04633985 0.04633985 0.04633985 0.04633985 0.04633985 0.04633985 0.04633985 0.04633985 0.04633985 0.04633985 0.04633985 0.00358423 0.00307870 0.00253485 0.00120129 0.00111266 0.00104676	4.103226334859658	16.235829181018627	08-25-23-A4-2	2023-08-25	052223_20	2023-05-23	fayetteville - rockfish
052223_15	[('Omicron', 0.9887784721754859), ('Other', 0.0015958399995275765)]	XBB.1.5.81 XBB.1.47 GR.1 FP.3 BA.2.3.21 XBB.1.15 B.1.499	0.96235559 0.01562500 0.00344966 0.00333480 0.00204685 0.00196657 0.00159584	5.989790521764968	38.23362204461091	08-25-23-A4-2	2023-08-25	052223_15	2023-05-23	msd of buncombe county
052223_14	[('Omicron', 0.9999999983330696)]	XBB.1.5.78 XBB.1.5.23 FL.14	0.94594600 0.04089610 0.01315790	2.9409042417234423	21.30221048055379	08-25-23-A4-2	2023-08-25	052223_14	2023-05-23	winston salem - salem
052123_32	[('Omicron', 0.9914297131755105), ('Other', 0.0014019999776259551)]	BA.5 XBB.1.41 XBB.1.28.1 XBB.1.28 FW.1 FW.2 XBB.1.5.35 XBB.1.5.12 XBB.1.5.14 XBB.1.5.26 XBB.1.5.3 XBB.1.5.28 XBB.1.5.86 XBB.1.5.36 XBB.1.5.40 XBB.1.5.11 XBB.1.5.52 XBB.1.5.59 XBB.1.5.16 XBB.1.5.21 XBB.1.5 BA.2.33 FP.3 FL.11 FL.5 XBB.1.4.1 XBB.1.5.1 XBB.1.35 XBB.1.10 B.1.505 XBB.1.5.44	0.13093376 0.07697477 0.07697477 0.07697477 0.07697477 0.07697477 0.02938759 0.02938759 0.02938759 0.02938759 0.02938759 0.02938759 0.02938759 0.02938759 0.02938759 0.02938759 0.02938759 0.02938759 0.02938759 0.02938759 0.02938759 0.01015090 0.00651466 0.00473934 0.00403844 0.00358607 0.00168152 0.00147001 0.00146341 0.00140200 0.00116395	2.454689646139211	14.707554425977326	08-25-23-A4-2	2023-08-25	052123_32	2023-05-22	charlotte 4
051123_21	[('Omicron', 0.9980696854537167)]	XBB.1.5.17 XBB.1.9.4 XBB.1.5.16 XBB.1.5.32 XBB.1.5.7 XBB.1.5.69 XBB.1.5.55 XBB.1.5.51 XBB.1.5.59 XBB.1.5.3 XBB.1.5.52 XBB.1.5.36 XBB.1.5.86 XBB.1.5.12 XBB.1.5.30 XBB.1.5.2 XBB.1.5.15 EM.1 XBB.1.5.56 XBB.1.5.61 XBB.1.5.39 XBB.1.5.84 XBB.1.5.19 XBB.1.5.49 XBB.1.5.20 XBB.1.5.76 FG.2 XBB.1.5.77 XBB.1.5.14 XBB.1.5 FD.3 XBB.1.5.60 XBB.1.5.18 FL.14 XBB.1.10 FL.5 GU.1 XBB.1.11 CH.1.1.21 CV.2 EU.1.1.2	0.33333300 0.05882350 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.01901741 0.00312825 0.00305133 0.00266667 0.00244101 0.00153373 0.00127388 0.00117601 0.00110254	3.310616543391631	16.737451091863694	08-25-23-A4-2	2023-08-25	051123_21	2023-05-12	greensboro - north buffalo
051123_20	[('Omicron', 0.9951008997960278), ('Other', 0.002956989999533393)]	XBB.1.5.24 XBB.1.5.81 XBB.1.16 XBB.1.5.28 XBB.1.22.2 EK.2.1 XBB.1.5.8 FP.3 XBB.1.10 BA.5.7 XBB.1.5.54 XBB.2.7 B.1.1.290 XBB.1.5.9 XBB.1.5.29 BE.1.1 B.1.498	0.61510349 0.13631931 0.10656465 0.07388261 0.02857140 0.00881848 0.00683371 0.00414938 0.00401996 0.00221239 0.00207900 0.00202020 0.00194553 0.00190840 0.00153965 0.00107828 0.00101146	4.413410883887673	22.405778684412937	08-25-23-A4-2	2023-08-25	051123_20	2023-05-12	fayetteville - rockfish
051123_2	[('Omicron', 0.9948098519932446)]	XBB.1.5.81 XBB.1.5.78 XBB.2.6.2 XBB.1.5.57 FP.3 XBB.1.5.42 XBB.1.38 XBB.1.5.49 XBB.1.5.37 XBB.1.5.6 XBB.1.5.77 XBB.1.5.32 XBB.1.5.48 XBB.1.5.15 XBB.1.5.84 XBB.1.5.61 XBB.1.5.39 XBB.1.5.25 XBB.1.10 XBB.1.45.1 XBB.1.5.29 XBB.1.34 XBB.1.5.8 XBB.1.14 XBB.1.5.54	0.84131767 0.05000000 0.02428751 0.00725689 0.00643163 0.00574713 0.00406504 0.00366019 0.00366019 0.00366019 0.00366019 0.00366019 0.00366019 0.00366019 0.00366019 0.00366019 0.00366019 0.00366019 0.00363372 0.00284495 0.00245821 0.00211193 0.00192864 0.00134524 0.00111919	3.663741432367957	23.92402100123733	08-25-23-A4-2	2023-08-25	051123_2	2023-05-12	charlotte 1
051123_18	[('Omicron', 0.9795296860709884)]	XBB.1.43.1 XBB.1.5.24 FE.1.1 XBB.2.6 XBB.1.5.30 XBB.1.5 XBB.1.5.14 XBB.1.5.31 XBB.1.5.3 XBB.1.5.18 XBB.1.5.2 XBB.1.5.12 XBB.1.5.11 XBB.1.5.52 XBB.1.5.59 XBB.1.5.16 FG.2 FY.1 FY.3 XBB.1.22.1 XBB.1.22 FL.9 XBB.2.6.1 EU.1.1.2 XBB.1.15 XBB.1.4.1 XBB.1.10 BF.9 XBB.1.5.65 XBB.1.5.44	0.11231300 0.11231300 0.07142860 0.04016141 0.03743131 0.03743131 0.03743131 0.03743131 0.03743131 0.03743131 0.03743131 0.03743131 0.03743131 0.03743131 0.03743131 0.03743131 0.03743131 0.03169649 0.03169649 0.03169649 0.03169649 0.00893395 0.00395410 0.00321543 0.00279330 0.00273299 0.00270691 0.00230129 0.00191939 0.00136333	6.623578894043656	35.685382737517976	08-25-23-A4-2	2023-08-25	051123_18	2023-05-12	charlotte 3
043023_22	[('Omicron', 0.9927969420420714)]	XBB.1.12 XBB.1.5.78 XBB.1.10 XAD	0.98426031 0.00426657 0.00287206 0.00139800	4.885219357295657	12.978630906598	08-25-23-A4-2	2023-08-25	043023_22	2023-05-01	tuckaseigee
043023_2	[('Omicron', 0.9921957029398942)]	XBB.1.5.28 XBB.1.5.57 XBB.1.5.7 XBB.1.5.86 XBB.1.5.36 XBB.1.5.11 XBB.1.5.18 XBB.1.5.16 XBB.1.5.67 EM.1 XBB.1.5.14 FG.2 XBB.1.5 XBB.1.5.69 XBB.1.5.62 FP.3 XBB.1.5.29 XBB.1.10 XBB.1.5.78 XBB.1.5.73 EG.6 FE.1.1 XBB.1.5.37 FL.3.3	0.49345274 0.13793100 0.02736095 0.02736095 0.02736095 0.02736095 0.02736095 0.02736095 0.02736095 0.02736095 0.02736095 0.02736095 0.02736095 0.02736095 0.00469484 0.00466200 0.00429185 0.00398735 0.00328947 0.00272805 0.00257368 0.00250000 0.00230614 0.00144718	4.685067472669141	23.50934688827208	08-25-23-A4-2	2023-08-25	043023_2	2023-05-01	charlotte 1
043023_16	[('Omicron', 0.9879649334908106), ('Other', 0.0028192449998845712)]	XBB.1.5.24 XBB.1.41 FE.1.1.1 FE.1.1 XBB.1.14 XBB.1.5.78 XBB.1.5.57 XBB.1.5.1 XBB.1.13 B.1.127 XBB.1.36 XBB.1.5.8 FY.2 GR.1 XBB.1.5.42 XBB.1.5.44 XBL.3	0.25593870 0.25593870 0.18576413 0.18576413 0.06504730 0.02161160 0.00453530 0.00284900 0.00200126 0.00155602 0.00154799 0.00148834 0.00144315 0.00135899 0.00135899 0.00131733 0.00126323	7.249921761741019	26.42544226331806	08-25-23-A4-2	2023-08-25	043023_16	2023-05-01	laurinburg
043023_13	[('Omicron', 0.9777651557097072), ('Other', 0.004638177996778971)]	XBB.1.29 XBB.1.22 XBB.1.5.23 XBB.1.5.16 XBB.1.5.35 XBB.1.5.30 XBB.1.5.7 XBB.1.5.12 XBB.1.5 XBB.1.5.86 FD.3 XBB.1.5.52 XBB.1.5.4 XBB.1.5.11 XBB.1.5.3 XBB.1.5.32 XBB.1.5.15 XBB.1.5.56 XBB.1.5.6 XBB.1.5.25 XBB.1.5.49 FG.3 XBB.1.5.77 XBB.1.5.2 XAC FP.3 XBB.1.4.1 XBL.3.1 XBB.1.10 XBB.1.5.79 XCE XBB.1.5.1	0.18027718 0.16382891 0.11007126 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.02338274 0.01669586 0.00640279 0.00414079 0.00356067 0.00289786 0.00136893 0.00107751 0.00104411	5.261016681608533	29.7762766277631	08-25-23-A4-2	2023-08-25	043023_13	2023-05-01	marion
